Parameters:
Random seed: 0
Domain used is: 0
# Pits: 6, Stones per pit: 4
Player 0 (max) --- BFB, C 0.500, Num iterations 10000, with minimax backups, using coarsened h1
Player 1 (min) --- UCT, C 0.500, Num iterations 10000, with minimax backups, using coarsened h1
UCT
UCT:Iteration: 0
1 1 
1 1 
-1 1 
-1 1 
-1 1 
-1 -1 
-1 -1 
0 -1 
0 1 
1 1 
-1 -1 
-1 0 
1 1 
1 1 
-1 -1 
-1 1 
-1 1 
1 1 
-1 1 
1 1 
1 1 
1 -1 
-1 1 
0 1 
1 1 
1 1 
0 1 
1 -1 
1 1 
-1 -1 
1 1 
-1 1 
-1 -1 
1 0 
1 1 
-1 -1 
-1 1 
1 1 
-1 -1 
-1 -1 
1 1 
-1 -1 
1 1 
-1 1 
-1 1 
1 -1 
1 -1 
-1 1 
-1 -1 
1 1 
1 1 
-1 1 
-1 -1 
-1 1 
1 1 
-1 -1 
-1 0 
-1 -1 
1 1 
-1 1 
1 1 
1 1 
-1 -1 
-1 -1 
1 1 
-1 1 
-1 -1 
-1 1 
1 -1 
-1 -1 
1 1 
-1 1 
-1 -1 
-1 -1 
-1 1 
-1 1 
-1 -1 
1 1 
1 1 
1 1 
1 1 
-1 -1 
-1 -1 
-1 -1 
-1 1 
1 1 
1 1 
-1 1 
1 1 
1 1 
-1 -1 
-1 1 
-1 1 
-1 -1 
-1 1 
-1 1 
1 1 
-1 0 
-1 1 
1 1 
domain, max_alg, min_alg ,num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games

0,BFB,UCT,100,60,0,0.175000,0.825000,7
** Total UCT nodes 30395961**
